ReviewId, ReviewersNum, AveReliability, MimReliability, Status, PatchType
24779, 2, 0.832682, 0.790698, merged, AllCorrect
24780, 1, 0.905797, 0.905797, merged, AllCorrect
24781, 3, 0.915445, 0.822222, merged, AllCorrect
24782, 3, 0.917787, 0.826087, merged, AllCorrect
24783, 2, 0.903783, 0.829787, merged, AllCorrect
24784, 1, 0.764706, 0.764706, abandoned, AllCorrect
24785, 2, 0.754742, 0.686567, abandoned, AllCorrect
24786, 2, 0.733109, 0.675926, merged, AllCorrect
24787, 1, 0.676674, 0.676674, merged, AllCorrect
24788, 1, 0.688889, 0.688889, merged, AllCorrect
24789, 2, 0.965321, 0.952381, merged, AllCorrect
24790, 2, 0.808316, 0.793103, merged, NotConsensus
24791, 2, 0.858729, 0.853659, merged, AllCorrect
24792, 1, 0.863897, 0.863897, merged, AllCorrect
24793, 2, 0.826161, 0.795455, merged, AllCorrect
24794, 1, 0.875000, 0.875000, merged, AllCorrect
24795, 1, 0.856046, 0.856046, merged, AllCorrect
24796, 2, 0.780925, 0.719745, merged, AllCorrect
24797, 3, 0.834899, 0.571429, merged, NotConsensus
24798, 1, 0.864092, 0.864092, merged, AllInCorrect
24799, 2, 0.806943, 0.796296, merged, AllCorrect
24800, 3, 0.846655, 0.819593, merged, AllCorrect
24802, 2, 0.919026, 0.907216, merged, AllCorrect
24803, 1, 0.931034, 0.931034, merged, AllCorrect
24804, 1, 0.000000, 0.000000, merged, AllCorrect
24805, 1, 0.808219, 0.808219, merged, AllCorrect
24806, 1, 0.812500, 0.812500, merged, AllCorrect
24807, 2, 0.750745, 0.676692, merged, AllCorrect
24808, 1, 0.808559, 0.808559, merged, AllCorrect
24809, 1, 0.892746, 0.892746, merged, AllCorrect
24810, 2, 0.840300, 0.756019, merged, AllCorrect
24811, 1, 0.807175, 0.807175, merged, AllCorrect
24812, 1, 0.797357, 0.797357, merged, AllCorrect
24813, 2, 0.782813, 0.765625, merged, AllCorrect
24814, 1, 0.882353, 0.882353, merged, AllCorrect
24816, 3, 0.885563, 0.836957, merged, AllCorrect
24817, 5, 0.797560, 0.550000, merged, AllCorrect
24818, 1, 0.844444, 0.844444, merged, AllCorrect
24819, 1, 0.847826, 0.847826, abandoned, AllInCorrect
24820, 3, 0.681362, 0.583333, merged, AllCorrect
24821, 2, 0.736370, 0.677419, merged, AllCorrect
24822, 1, 0.906977, 0.906977, merged, AllCorrect
24823, 2, 0.747789, 0.699170, merged, AllCorrect
24824, 1, 0.864286, 0.864286, merged, AllCorrect
24825, 1, 0.856322, 0.856322, merged, AllCorrect
24826, 1, 0.856459, 0.856459, merged, AllCorrect
24827, 2, 0.892465, 0.860140, merged, AllCorrect
24828, 1, 0.893393, 0.893393, merged, AllCorrect
24829, 1, 0.760214, 0.760214, merged, AllCorrect
24830, 1, 0.856597, 0.856597, merged, AllCorrect
24831, 1, 0.927273, 0.927273, merged, AllCorrect
24832, 2, 0.765789, 0.760535, merged, NotConsensus
24833, 1, 0.760695, 0.760695, merged, AllCorrect
24839, 1, 0.864479, 0.864479, abandoned, AllCorrect
24845, 4, 0.822857, 0.761015, merged, AllCorrect
24846, 2, 0.764562, 0.760667, merged, AllCorrect
24847, 2, 0.827190, 0.760826, merged, AllCorrect
24848, 1, 0.844697, 0.844697, merged, AllCorrect
24849, 1, 0.856053, 0.856053, merged, AllCorrect
24850, 2, 0.808588, 0.760985, merged, AllCorrect
24851, 1, 0.761144, 0.761144, merged, AllCorrect
24852, 1, 0.925926, 0.925926, merged, AllCorrect
24853, 3, 0.792431, 0.761303, merged, AllCorrect
24854, 1, 0.837545, 0.837545, merged, AllCorrect
24855, 2, 0.733280, 0.675862, merged, NotConsensus
24856, 4, 0.797969, 0.756410, merged, AllCorrect
24857, 2, 0.849467, 0.804348, merged, AllCorrect
24858, 1, 0.925000, 0.925000, merged, AllCorrect
24859, 1, 0.838129, 0.838129, merged, AllCorrect
24860, 1, 0.852686, 0.852686, merged, AllCorrect
24861, 1, 0.852941, 0.852941, abandoned, AllCorrect
24862, 1, 0.492958, 0.492958, merged, AllCorrect
24867, 1, 0.892857, 0.892857, merged, AllCorrect
24868, 1, 0.675057, 0.675057, merged, AllCorrect
24869, 1, 0.675799, 0.675799, merged, AllCorrect
24870, 2, 0.889367, 0.864672, merged, AllCorrect
24871, 2, 0.762397, 0.661157, merged, AllCorrect
24872, 2, 0.840301, 0.824138, merged, AllCorrect
24873, 1, 0.864769, 0.864769, merged, AllCorrect
24874, 1, 0.893713, 0.893713, merged, AllCorrect
24875, 1, 0.893871, 0.893871, merged, AllCorrect
24876, 1, 0.894030, 0.894030, merged, AllCorrect
24877, 1, 0.818357, 0.818357, merged, AllCorrect
24878, 1, 0.894188, 0.894188, merged, AllCorrect
24879, 1, 0.799320, 0.799320, merged, AllCorrect
24880, 1, 0.809981, 0.809981, merged, AllCorrect
24881, 1, 0.864865, 0.864865, abandoned, AllCorrect
24882, 1, 0.843023, 0.843023, merged, AllCorrect
24883, 1, 0.761115, 0.761115, merged, AllCorrect
24884, 1, 0.677019, 0.677019, merged, AllCorrect
24885, 1, 0.856468, 0.856468, merged, AllCorrect
24886, 1, 0.761273, 0.761273, merged, AllCorrect
24887, 1, 0.761431, 0.761431, merged, AllCorrect
24888, 1, 0.979167, 0.979167, merged, AllCorrect
24889, 3, 0.728604, 0.500000, merged, AllCorrect
24890, 1, 0.756800, 0.756800, merged, AllInCorrect
24891, 1, 0.853195, 0.853195, merged, AllCorrect
24892, 2, 0.426117, 0.000000, merged, AllCorrect
24893, 1, 0.921676, 0.921676, merged, AllCorrect
24894, 1, 0.921818, 0.921818, merged, AllCorrect
24895, 2, 0.873129, 0.861905, merged, AllCorrect
24896, 3, 0.616571, 0.500000, merged, AllCorrect
24897, 1, 0.903226, 0.903226, merged, AllCorrect
24898, 1, 0.843396, 0.843396, merged, AllCorrect
24899, 2, 0.847173, 0.800000, merged, AllInCorrect
24900, 2, 0.895937, 0.866667, merged, AllCorrect
24901, 4, 0.645263, 0.517241, merged, AllCorrect
24902, 4, 0.651753, 0.533333, merged, AllCorrect
24903, 3, 0.771458, 0.516129, merged, AllCorrect
24904, 1, 0.864961, 0.864961, merged, AllCorrect
24905, 2, 0.821635, 0.818708, merged, AllCorrect
24906, 1, 0.979592, 0.979592, merged, AllCorrect
24907, 1, 0.865153, 0.865153, merged, AllCorrect
24908, 1, 0.852487, 0.852487, merged, AllCorrect
24909, 2, 0.802500, 0.625000, merged, AllCorrect
24910, 4, 0.847339, 0.777583, merged, NotConsensus
24912, 1, 0.907692, 0.907692, merged, AllCorrect
24913, 2, 0.919796, 0.908163, merged, AllCorrect
24914, 3, 0.806017, 0.738372, merged, AllCorrect
24915, 1, 0.931624, 0.931624, merged, AllCorrect
24916, 1, 0.916667, 0.916667, merged, AllCorrect
24917, 1, 0.813665, 0.813665, merged, AllCorrect
24918, 1, 0.742857, 0.742857, merged, AllCorrect
24919, 1, 0.736111, 0.736111, merged, AllCorrect
24920, 1, 0.807606, 0.807606, merged, AllCorrect
24921, 2, 0.804969, 0.799127, merged, AllCorrect
24922, 3, 0.908885, 0.886207, merged, AllCorrect
24923, 2, 0.777473, 0.769231, merged, NotConsensus
24924, 1, 0.893016, 0.893016, merged, AllCorrect
24926, 2, 0.815902, 0.699793, merged, AllCorrect
24927, 1, 0.884676, 0.884676, merged, AllCorrect
24928, 1, 0.884858, 0.884858, merged, AllCorrect
24929, 2, 0.856383, 0.812766, merged, AllCorrect
24930, 1, 0.893617, 0.893617, merged, AllCorrect
24931, 1, 0.813559, 0.813559, merged, AllCorrect
24932, 1, 0.885039, 0.885039, merged, AllCorrect
24933, 1, 0.818667, 0.818667, merged, AllCorrect
24934, 1, 0.894366, 0.894366, merged, AllCorrect
24935, 1, 0.870712, 0.870712, merged, AllCorrect
24936, 1, 0.885714, 0.885714, merged, AllCorrect
24937, 3, 0.791833, 0.671429, merged, NotConsensus
24938, 1, 0.810924, 0.810924, merged, AllCorrect
24939, 1, 0.932203, 0.932203, merged, AllCorrect
24940, 2, 0.733051, 0.675000, merged, AllCorrect
24941, 2, 0.733621, 0.675737, merged, AllCorrect
24942, 1, 0.895105, 0.895105, merged, AllCorrect
24943, 1, 0.886525, 0.886525, merged, AllCorrect
24944, 1, 0.734104, 0.734104, merged, AllCorrect
24945, 1, 0.865248, 0.865248, merged, AllCorrect
24946, 1, 0.958333, 0.958333, merged, AllCorrect
24947, 1, 0.893175, 0.893175, merged, AllCorrect
24948, 1, 0.843691, 0.843691, merged, AllCorrect
24949, 2, 0.813914, 0.647059, merged, AllCorrect
24950, 1, 0.761589, 0.761589, merged, AllCorrect
24951, 2, 0.758669, 0.755591, merged, AllCorrect
24952, 1, 0.729730, 0.729730, merged, AllCorrect
24953, 2, 0.767364, 0.756757, merged, NotConsensus
24954, 2, 0.748003, 0.738095, merged, AllCorrect
24955, 2, 0.790308, 0.761559, merged, AllCorrect
24956, 1, 0.767442, 0.767442, merged, AllCorrect
24957, 1, 0.911765, 0.911765, merged, AllCorrect
24958, 1, 0.761873, 0.761873, merged, AllCorrect
24960, 1, 0.961538, 0.961538, merged, AllCorrect
24961, 1, 0.932394, 0.932394, merged, AllCorrect
24962, 1, 0.932584, 0.932584, merged, AllCorrect
24963, 1, 0.721519, 0.721519, merged, AllCorrect
24964, 1, 0.808511, 0.808511, merged, AllCorrect
24965, 1, 0.772727, 0.772727, merged, AllCorrect
24966, 3, 0.831944, 0.600000, merged, AllCorrect
24967, 1, 0.909091, 0.909091, merged, AllCorrect
24968, 2, 0.784611, 0.776119, merged, AllCorrect
24969, 1, 0.796552, 0.796552, merged, AllCorrect
24970, 1, 0.920000, 0.920000, merged, AllCorrect
24971, 1, 0.932773, 0.932773, merged, AllCorrect
24972, 2, 0.921254, 0.909548, merged, AllCorrect
24973, 1, 0.817460, 0.817460, merged, AllCorrect
24974, 1, 0.871053, 0.871053, abandoned, AllInCorrect
24975, 1, 0.868766, 0.868766, abandoned, AllInCorrect
24976, 1, 0.910000, 0.910000, merged, AllCorrect
24977, 2, 0.794231, 0.769231, merged, AllCorrect
24978, 2, 0.906602, 0.886598, merged, AllCorrect
24979, 1, 0.892351, 0.892351, merged, AllCorrect
24980, 1, 0.773234, 0.773234, merged, AllCorrect
24981, 1, 0.851064, 0.851064, merged, AllCorrect
24982, 1, 0.886986, 0.886986, merged, AllCorrect
24983, 1, 0.851250, 0.851250, merged, AllCorrect
24984, 3, 0.749293, 0.559524, merged, NotConsensus
24985, 5, 0.679751, 0.500000, merged, AllCorrect
24986, 2, 0.729764, 0.697842, abandoned, AllCorrect
24987, 2, 0.874969, 0.856604, merged, AllCorrect
24988, 1, 0.893491, 0.893491, merged, AllCorrect
24989, 1, 0.911841, 0.911841, merged, AllCorrect
24990, 3, 0.634790, 0.545455, merged, AllCorrect
24991, 4, 0.648803, 0.558824, merged, AllCorrect
24992, 2, 0.831046, 0.796748, merged, AllCorrect
24993, 2, 0.790623, 0.761842, abandoned, AllInCorrect
24994, 2, 0.788456, 0.758294, merged, AllCorrect
24996, 1, 0.927273, 0.927273, merged, AllCorrect
24997, 1, 0.911917, 0.911917, merged, AllCorrect
24998, 1, 0.861111, 0.861111, merged, AllCorrect
24999, 2, 0.856220, 0.818792, merged, AllCorrect
25000, 1, 0.761341, 0.761341, merged, AllCorrect
25001, 1, 0.761498, 0.761498, merged, AllCorrect
25002, 1, 0.927928, 0.927928, merged, AllCorrect
25003, 1, 0.891365, 0.891365, merged, AllCorrect
25004, 1, 0.761655, 0.761655, merged, AllCorrect
25005, 1, 0.896552, 0.896552, merged, AllCorrect
25006, 2, 0.760321, 0.758675, merged, AllCorrect
25007, 1, 0.791908, 0.791908, merged, AllCorrect
25008, 1, 0.777391, 0.777391, abandoned, AllCorrect
25009, 1, 0.810345, 0.810345, merged, AllCorrect
25010, 1, 0.824742, 0.824742, merged, AllCorrect
25011, 1, 0.925926, 0.925926, merged, AllCorrect
25012, 1, 0.926471, 0.926471, merged, AllCorrect
25014, 2, 0.922852, 0.920290, merged, AllCorrect
25015, 2, 0.871766, 0.856739, merged, AllCorrect
25016, 2, 0.781154, 0.770000, merged, AllCorrect
25017, 1, 0.988506, 0.988506, merged, AllCorrect
25018, 2, 0.916214, 0.911993, merged, AllCorrect
25019, 1, 0.856874, 0.856874, merged, AllCorrect
25020, 2, 0.769483, 0.645161, merged, AllCorrect
25021, 1, 0.762123, 0.762123, abandoned, AllCorrect
25022, 1, 0.862559, 0.862559, merged, AllCorrect
25023, 1, 0.838710, 0.838710, merged, AllCorrect
25024, 3, 0.793114, 0.762279, merged, NotConsensus
25025, 1, 0.761936, 0.761936, abandoned, AllInCorrect
25026, 2, 0.800648, 0.761438, merged, AllCorrect
25027, 2, 0.801121, 0.761252, merged, AllCorrect
25028, 1, 0.926650, 0.926650, merged, AllCorrect
25032, 1, 0.912069, 0.912069, merged, AllCorrect
25033, 1, 0.761564, 0.761564, merged, AllCorrect
25034, 1, 0.761719, 0.761719, merged, AllCorrect
25035, 1, 0.761874, 0.761874, abandoned, AllInCorrect
25036, 1, 0.761378, 0.761378, merged, AllCorrect
25037, 1, 0.761533, 0.761533, merged, AllCorrect
25038, 1, 0.761688, 0.761688, abandoned, AllInCorrect
25039, 1, 0.761194, 0.761194, merged, AllCorrect
25040, 2, 0.659178, 0.500000, merged, AllCorrect
25041, 1, 0.925620, 0.925620, merged, AllCorrect
25042, 2, 0.872177, 0.818529, merged, AllCorrect
25043, 1, 0.770764, 0.770764, abandoned, AllInCorrect
25044, 1, 0.926829, 0.926829, merged, AllCorrect
25045, 1, 0.825342, 0.825342, merged, AllCorrect
25047, 1, 0.843985, 0.843985, merged, AllCorrect
25048, 2, 0.776755, 0.656250, merged, AllCorrect
25049, 3, 0.802763, 0.647059, merged, NotConsensus
25050, 2, 0.783783, 0.702128, merged, AllCorrect
25051, 1, 0.759055, 0.759055, merged, AllCorrect
25054, 3, 0.780380, 0.542857, merged, NotConsensus
25055, 1, 0.700413, 0.700413, merged, AllCorrect
25057, 1, 0.926027, 0.926027, merged, AllCorrect
25058, 1, 0.810707, 0.810707, merged, AllCorrect
25059, 2, 0.648844, 0.500000, merged, AllCorrect
25061, 1, 0.765690, 0.765690, merged, AllCorrect
25062, 1, 0.731092, 0.731092, merged, AllCorrect
25063, 1, 0.808036, 0.808036, merged, AllCorrect
25064, 1, 0.898649, 0.898649, merged, AllCorrect
25065, 3, 0.767612, 0.654135, merged, AllCorrect
25066, 1, 0.761349, 0.761349, merged, AllCorrect
25067, 2, 0.817814, 0.789474, merged, AllCorrect
25068, 2, 0.800436, 0.779167, merged, AllCorrect
25069, 2, 0.649410, 0.594595, merged, AllInCorrect
25070, 2, 0.792189, 0.765677, merged, AllCorrect
25071, 1, 0.818875, 0.818875, merged, AllCorrect
25072, 3, 0.826578, 0.818966, merged, AllCorrect
25073, 2, 0.731267, 0.701031, merged, AllCorrect
25074, 1, 0.797297, 0.797297, merged, AllCorrect
25075, 2, 0.886854, 0.879747, merged, AllCorrect
25076, 1, 0.761658, 0.761658, merged, AllCorrect
25077, 1, 0.712766, 0.712766, merged, AllCorrect
25078, 1, 0.892913, 0.892913, merged, AllCorrect
25079, 1, 0.819392, 0.819392, merged, AllCorrect
25080, 2, 0.857150, 0.819563, merged, AllCorrect
25081, 1, 0.926230, 0.926230, merged, AllCorrect
25082, 2, 0.742063, 0.555556, merged, AllCorrect
25083, 1, 0.819734, 0.819734, merged, AllCorrect
25084, 1, 0.819905, 0.819905, merged, AllCorrect
25086, 1, 0.761812, 0.761812, merged, AllCorrect
25087, 3, 0.702155, 0.526316, merged, AllCorrect
25088, 1, 0.962963, 0.962963, merged, AllCorrect
25089, 1, 0.761628, 0.761628, abandoned, AllInCorrect
25090, 1, 0.761136, 0.761136, merged, AllCorrect
25091, 1, 0.902597, 0.902597, abandoned, AllCorrect
25092, 3, 0.820292, 0.800000, merged, AllCorrect
25093, 1, 0.761290, 0.761290, merged, AllCorrect
25097, 1, 0.733333, 0.733333, merged, AllCorrect
25098, 1, 0.899329, 0.899329, merged, AllCorrect
25099, 2, 0.384615, 0.000000, merged, AllCorrect
25100, 1, 0.933148, 0.933148, merged, AllCorrect
25101, 1, 0.646667, 0.646667, merged, AllCorrect
25102, 1, 0.885220, 0.885220, merged, AllCorrect
25103, 2, 0.809409, 0.799145, merged, NotConsensus
25104, 1, 0.838384, 0.838384, merged, AllCorrect
25105, 1, 0.814815, 0.814815, merged, AllCorrect
25106, 1, 0.817942, 0.817942, merged, AllCorrect
25107, 1, 0.933333, 0.933333, merged, AllCorrect
25108, 1, 0.815951, 0.815951, merged, AllCorrect
25109, 1, 0.818421, 0.818421, merged, AllCorrect
25110, 1, 0.865534, 0.865534, merged, AllCorrect
25111, 1, 0.550000, 0.550000, abandoned, AllCorrect
25112, 3, 0.794890, 0.676471, abandoned, AllCorrect
25113, 1, 0.682927, 0.682927, merged, AllCorrect
25114, 2, 0.901708, 0.892968, merged, AllCorrect
25115, 2, 0.810926, 0.727273, merged, AllCorrect
25116, 3, 0.671625, 0.586207, merged, AllCorrect
25118, 2, 0.907637, 0.881757, merged, AllCorrect
25119, 2, 0.685714, 0.571429, merged, AllCorrect
25121, 2, 0.872949, 0.857008, merged, AllCorrect
25122, 1, 0.912145, 0.912145, merged, AllCorrect
25123, 1, 0.797251, 0.797251, merged, AllCorrect
25124, 3, 0.867686, 0.760954, abandoned, AllCorrect
25125, 1, 0.844278, 0.844278, merged, AllCorrect
25126, 1, 0.844569, 0.844569, merged, AllCorrect
25136, 2, 0.904914, 0.890909, merged, AllCorrect
25137, 1, 0.493151, 0.493151, merged, AllCorrect
25138, 3, 0.789472, 0.567568, merged, AllCorrect
25139, 1, 0.761108, 0.761108, merged, AllCorrect
25140, 1, 0.761261, 0.761261, merged, AllCorrect
25141, 1, 0.866492, 0.866492, merged, AllCorrect
25142, 1, 0.919065, 0.919065, merged, AllCorrect
25144, 3, 0.755263, 0.564103, merged, AllCorrect
25146, 2, 0.874171, 0.863208, merged, AllCorrect
25147, 1, 0.886228, 0.886228, merged, AllCorrect
25148, 1, 0.761415, 0.761415, merged, AllCorrect
25149, 1, 0.761568, 0.761568, merged, AllCorrect
25150, 2, 0.826705, 0.820076, merged, AllCorrect
25151, 1, 0.820246, 0.820246, merged, AllCorrect
25152, 2, 0.903464, 0.887574, merged, AllCorrect
25153, 1, 0.797571, 0.797571, abandoned, AllCorrect
25154, 1, 0.891892, 0.891892, abandoned, AllCorrect
25155, 1, 0.852740, 0.852740, merged, AllCorrect
25156, 1, 0.882155, 0.882155, merged, AllCorrect
25157, 1, 0.852991, 0.852991, merged, AllCorrect
25158, 3, 0.640240, 0.400000, merged, AllCorrect
25159, 3, 0.652916, 0.437500, merged, AllCorrect
25160, 2, 0.828072, 0.762027, merged, AllCorrect
25161, 1, 0.759750, 0.759750, abandoned, AllCorrect
25162, 4, 0.704005, 0.470588, merged, AllCorrect
25163, 3, 0.833763, 0.820416, merged, AllCorrect
25164, 1, 0.912220, 0.912220, merged, AllCorrect
25165, 1, 0.912296, 0.912296, merged, AllCorrect
25166, 1, 0.844860, 0.844860, merged, AllCorrect
25167, 2, 0.753523, 0.649635, merged, AllCorrect
25168, 1, 0.797619, 0.797619, merged, AllCorrect
25169, 1, 0.820513, 0.820513, merged, AllCorrect
25170, 1, 0.822034, 0.822034, merged, AllCorrect
25171, 1, 0.919499, 0.919499, merged, AllCorrect
25172, 1, 0.797945, 0.797945, merged, AllCorrect
25173, 2, 0.735152, 0.677201, merged, AllCorrect
25174, 1, 0.926431, 0.926431, merged, AllCorrect
25175, 1, 0.926630, 0.926630, merged, AllCorrect
25177, 1, 0.865629, 0.865629, merged, AllCorrect
25178, 1, 0.891892, 0.891892, merged, AllCorrect
25179, 1, 0.819355, 0.819355, merged, AllCorrect
25180, 2, 0.791459, 0.762332, merged, AllCorrect
25181, 2, 0.868737, 0.823077, merged, AllCorrect
25182, 2, 0.799844, 0.775934, merged, AllCorrect
25183, 1, 0.798635, 0.798635, merged, AllCorrect
25184, 1, 0.799320, 0.799320, merged, AllCorrect
25185, 1, 0.800000, 0.800000, merged, AllCorrect
25186, 1, 0.800676, 0.800676, merged, AllCorrect
25187, 1, 0.818898, 0.818898, merged, AllCorrect
25188, 1, 0.825095, 0.825095, merged, AllCorrect
25189, 1, 0.912371, 0.912371, merged, AllCorrect
25190, 1, 0.825758, 0.825758, merged, AllCorrect
25191, 1, 0.857545, 0.857545, merged, AllCorrect
25192, 1, 0.865724, 0.865724, merged, AllCorrect
25193, 1, 0.857678, 0.857678, merged, AllCorrect
25194, 1, 0.857811, 0.857811, merged, AllCorrect
25195, 2, 0.900566, 0.820000, merged, AllCorrect
25196, 1, 0.833333, 0.833333, abandoned, AllCorrect
25200, 3, 0.910613, 0.823529, merged, AllCorrect
25201, 2, 0.793892, 0.793499, merged, AllCorrect
25202, 1, 0.793893, 0.793893, merged, AllCorrect
25203, 1, 0.775862, 0.775862, merged, AllCorrect
25204, 1, 0.762484, 0.762484, merged, AllCorrect
25205, 2, 0.425718, 0.000000, merged, NotConsensus
25206, 1, 0.798387, 0.798387, merged, AllCorrect
25207, 1, 0.929078, 0.929078, merged, AllCorrect
25208, 1, 0.677928, 0.677928, merged, AllCorrect
25209, 1, 0.853242, 0.853242, merged, AllCorrect
25210, 1, 0.853492, 0.853492, merged, AllCorrect
25211, 1, 0.853741, 0.853741, merged, AllCorrect
25212, 1, 0.853990, 0.853990, merged, AllCorrect
25213, 2, 0.801236, 0.735632, merged, AllCorrect
25214, 1, 0.867188, 0.867188, merged, AllCorrect
25215, 1, 0.892216, 0.892216, merged, AllCorrect
25217, 1, 0.865819, 0.865819, merged, AllCorrect
25218, 2, 0.718730, 0.628571, merged, AllCorrect
25219, 1, 0.819936, 0.819936, merged, AllInCorrect
25220, 2, 0.728098, 0.638889, merged, AllCorrect
25221, 2, 0.728981, 0.648649, merged, AllCorrect
25222, 1, 0.889807, 0.889807, merged, AllCorrect
25223, 1, 0.600000, 0.600000, merged, AllCorrect
25224, 1, 0.854237, 0.854237, merged, AllCorrect
25225, 1, 0.912446, 0.912446, merged, AllCorrect
25226, 1, 0.820755, 0.820755, merged, AllCorrect
25227, 1, 0.854484, 0.854484, merged, AllCorrect
25228, 1, 0.890110, 0.890110, merged, AllCorrect
25229, 1, 0.845149, 0.845149, merged, AllCorrect
25234, 1, 0.929825, 0.929825, merged, AllCorrect
25235, 1, 0.931034, 0.931034, merged, AllCorrect
25236, 1, 0.932203, 0.932203, merged, AllCorrect
25237, 1, 0.933333, 0.933333, merged, AllCorrect
25238, 1, 0.820946, 0.820946, abandoned, AllCorrect
25239, 2, 0.883626, 0.854730, merged, AllCorrect
25240, 2, 0.798586, 0.776248, merged, AllCorrect
25241, 1, 0.900000, 0.900000, merged, AllCorrect
25242, 1, 0.880503, 0.880503, merged, AllCorrect
25243, 1, 0.934426, 0.934426, merged, AllCorrect
25244, 2, 0.734047, 0.701646, merged, AllCorrect
25245, 2, 0.822137, 0.750000, merged, AllCorrect
25246, 1, 0.893023, 0.893023, merged, AllInCorrect
25247, 1, 0.865914, 0.865914, merged, AllCorrect
25248, 1, 0.821092, 0.821092, merged, AllCorrect
25249, 1, 0.850746, 0.850746, merged, AllCorrect
25250, 1, 0.851117, 0.851117, merged, AllCorrect
25251, 3, 0.860746, 0.750000, merged, NotConsensus
25252, 2, 0.736469, 0.678652, merged, AllCorrect
25253, 2, 0.735146, 0.675615, merged, AllCorrect
25255, 2, 0.733836, 0.672606, merged, AllCorrect
25256, 2, 0.732539, 0.669623, merged, AllCorrect
25257, 2, 0.716667, 0.666667, merged, AllCorrect
25258, 1, 0.762636, 0.762636, merged, AllCorrect
25259, 1, 0.927224, 0.927224, merged, AllCorrect
25260, 1, 0.920071, 0.920071, merged, AllCorrect
25261, 1, 0.665934, 0.665934, merged, AllCorrect
25262, 2, 0.893111, 0.866008, merged, AllCorrect
25263, 1, 0.665208, 0.665208, abandoned, AllInCorrect
25264, 2, 0.970909, 0.960000, merged, AllCorrect
25265, 1, 0.933702, 0.933702, merged, AllCorrect
25266, 1, 0.762788, 0.762788, abandoned, AllCorrect
25267, 3, 0.742411, 0.663755, merged, AllCorrect
25268, 2, 0.887814, 0.882550, merged, AllCorrect
25269, 1, 0.857944, 0.857944, merged, AllInCorrect
25270, 2, 0.764030, 0.733333, merged, AllCorrect
25271, 4, 0.649520, 0.424658, merged, AllCorrect
25273, 1, 0.885400, 0.885400, merged, AllCorrect
25274, 1, 0.829787, 0.829787, merged, AllCorrect
25275, 1, 0.807947, 0.807947, merged, AllCorrect
25276, 1, 0.819372, 0.819372, merged, AllCorrect
25277, 1, 0.819843, 0.819843, merged, AllCorrect
25278, 1, 0.820312, 0.820312, merged, AllCorrect
25280, 1, 0.900662, 0.900662, merged, AllCorrect
25281, 3, 0.883772, 0.750000, merged, AllCorrect
25282, 1, 0.901961, 0.901961, merged, AllCorrect
25283, 1, 0.867532, 0.867532, merged, AllCorrect
25284, 1, 0.885580, 0.885580, merged, AllCorrect
25285, 3, 0.762251, 0.666667, merged, AllCorrect
25287, 2, 0.743723, 0.666667, merged, AllCorrect
25288, 1, 0.774908, 0.774908, merged, AllInCorrect
25289, 1, 0.795455, 0.795455, merged, AllCorrect
25290, 1, 0.858077, 0.858077, merged, AllCorrect
25291, 1, 0.882943, 0.882943, merged, AllCorrect
25292, 1, 0.988636, 0.988636, merged, AllCorrect
25293, 1, 0.883333, 0.883333, merged, AllCorrect
25294, 1, 0.858209, 0.858209, merged, AllCorrect
25295, 1, 0.958904, 0.958904, merged, AllCorrect
25296, 1, 0.866103, 0.866103, merged, AllCorrect
25297, 1, 0.890411, 0.890411, merged, AllCorrect
25298, 2, 0.829171, 0.800000, abandoned, NotConsensus
25299, 1, 0.851485, 0.851485, merged, AllCorrect
25300, 1, 0.762939, 0.762939, merged, AllInCorrect
25301, 1, 0.927007, 0.927007, merged, AllCorrect
25302, 1, 0.927184, 0.927184, merged, AllCorrect
25303, 1, 0.762452, 0.762452, merged, AllCorrect
25304, 1, 0.866197, 0.866197, merged, AllCorrect
25305, 1, 0.883721, 0.883721, merged, AllCorrect
25306, 2, 0.786458, 0.666667, merged, AllCorrect
25307, 1, 0.894428, 0.894428, merged, AllCorrect
25308, 1, 0.821261, 0.821261, merged, AllCorrect
25309, 2, 0.838680, 0.811069, merged, AllCorrect
25310, 1, 0.927536, 0.927536, merged, AllCorrect
25311, 2, 0.739446, 0.702259, merged, AllCorrect
25312, 1, 0.928571, 0.928571, merged, AllCorrect
25313, 1, 0.760498, 0.760498, merged, AllCorrect
25314, 2, 0.728454, 0.684848, merged, NotConsensus
25315, 2, 0.460177, 0.000000, merged, AllCorrect
25316, 1, 0.756098, 0.756098, merged, AllCorrect
25317, 7, 0.778701, 0.600000, merged, NotConsensus
25318, 2, 0.827755, 0.808219, abandoned, NotConsensus
25319, 1, 0.918367, 0.918367, merged, AllCorrect
25320, 3, 0.800100, 0.759259, merged, AllCorrect
25321, 2, 0.826292, 0.797297, merged, AllCorrect
25322, 2, 0.857652, 0.826415, merged, AllCorrect
25323, 2, 0.831262, 0.827715, merged, AllCorrect
25324, 1, 0.884106, 0.884106, merged, AllCorrect
25325, 1, 0.834061, 0.834061, merged, AllCorrect
25326, 1, 0.834783, 0.834783, merged, AllCorrect
25327, 1, 0.835498, 0.835498, merged, AllCorrect
25328, 1, 0.836207, 0.836207, merged, AllCorrect
25329, 1, 0.836910, 0.836910, merged, AllCorrect
25330, 1, 0.838298, 0.838298, merged, AllCorrect
25331, 1, 0.890710, 0.890710, merged, AllCorrect
25332, 2, 0.830937, 0.806452, abandoned, NotConsensus
